label,lat,lon,system,speed,datetime_utc,date_time_c,fdom,wtemp,chl_rfu,chl_ugl,turb,B2,B3,B4,B5,SCL,ndti,ndci,flag,flagneighbor,dwl
743,31.94651,-103.9308,redbluff,19.8,2022-08-08T15:54:26Z,2022-08-08T10:54:26Z,8.36,28.13,1.99,12.32,7.02,323.5,438.5,317,290.5,6,-0.16082064857710127,-0.04362139917695473,0,0,548
743,33.70781,-98.3663,arrowhead,27,2022-08-12T15:00:28Z,2022-08-12T10:00:28Z,11.86,29,2.57,14.33,29.32,579,600,454,452,6,-0.13851992409867173,-0.00220750551876379,0,0,501
744,31.570430000000002,-99.71181,ivie,22.4,2022-08-07T15:52:41Z,2022-08-07T10:52:41Z,9.28,30.32,0.44,6.9,4.18,362,428,265.5,253.5,6,-0.2343186733958183,-0.02312138728323699,0,0,511
744,31.59917,-97.25008,waco,16.1,2022-07-23T15:58:28Z,2022-07-23T10:58:28Z,6.99,31.14,3.46,14.21,9.93,1238,1383,1095,1164,6,-0.1162227602905569,0.03054448871181939,0,0,525
744,31.83007,-99.03448,brownwood,11,2022-08-06T18:07:07Z,2022-08-06T13:07:07Z,8.82,29.67,-0.01,5.34,3.4,464,576,381,381,6,-0.20376175548589345,0,0,0,525
744,31.94652,-103.9309,redbluff,19.8,2022-08-08T15:54:27Z,2022-08-08T10:54:27Z,8.38,28.14,2.14,12.83,7.06,390.5,506.5,357.5,364.5,6,-0.1724537037037037,0.00969529085872576,0,0,541
744,33.70771,-98.3664,arrowhead,27,2022-08-12T15:00:29Z,2022-08-12T10:00:29Z,11.86,29,2.56,14.3,29.41,569,601,447,453,6,-0.14694656488549618,0.00666666666666666,0,0,503
745,31.57054,-99.71179,ivie,22.3,2022-08-07T15:52:42Z,2022-08-07T10:52:42Z,9.28,30.32,0.45,6.94,4.26,394.5,458,270,259.5,6,-0.25824175824175827,-0.01983002832861189,0,0,507
745,31.83006,-99.03454,brownwood,11.3,2022-08-06T18:07:08Z,2022-08-06T13:07:08Z,8.82,29.68,-0.02,5.28,3.4,464,576,381,381,6,-0.20376175548589345,0,0,0,525
745,31.94652,-103.931,redbluff,19.8,2022-08-08T15:54:28Z,2022-08-08T10:54:28Z,8.41,28.14,0.26,6.27,7.19,390.5,506.5,357.5,364.5,6,-0.1724537037037037,0.00969529085872576,0,0,541
745,33.70761,-98.36649,arrowhead,27,2022-08-12T15:00:30Z,2022-08-12T10:00:30Z,11.87,29,2.58,14.35,29.45,569,601,447,453,6,-0.14694656488549618,0.00666666666666666,0,0,503
746,31.57064,-99.71177,ivie,22.3,2022-08-07T15:52:43Z,2022-08-07T10:52:43Z,9.28,30.32,0.25,6.24,4.25,394.5,458,270,259.5,6,-0.25824175824175827,-0.01983002832861189,0,0,507
746,31.83005,-99.03459,brownwood,11.3,2022-08-06T18:07:09Z,2022-08-06T13:07:09Z,8.82,29.68,-0.03,5.25,3.41,464,576,381,381,6,-0.20376175548589345,0,0,0,525
746,31.94652,-103.9311,redbluff,19.8,2022-08-08T15:54:29Z,2022-08-08T10:54:29Z,8.42,28.15,0.71,7.85,7.25,390.5,506.5,357.5,364.5,6,-0.1724537037037037,0.00969529085872576,0,0,541
747,31.57074,-99.71175,ivie,22.3,2022-08-07T15:52:44Z,2022-08-07T10:52:44Z,9.3,30.32,0.83,8.28,4.25,394.5,458,270,259.5,6,-0.25824175824175827,-0.01983002832861189,0,0,507
747,31.59931,-97.24992,waco,12.2,2022-07-23T15:58:31Z,2022-07-23T10:58:31Z,6.97,31.14,3.48,14.25,10.01,1184,1335,1020,1081,6,-0.1337579617834395,0.02903379343169919,0,0,521
747,31.83003,-99.03465,brownwood,11.6,2022-08-06T18:07:10Z,2022-08-06T13:07:10Z,8.81,29.68,-0.06,5.18,3.43,464,576,381,381,6,-0.20376175548589345,0,0,0,525
747,31.94653,-103.9313,redbluff,19.8,2022-08-08T15:54:30Z,2022-08-08T10:54:30Z,8.45,28.15,0.71,7.85,7.35,396,500.5,384,360,6,-0.1317128321085359,-0.03225806451612903,0,0,548
748,31.57084,-99.71172,ivie,22.3,2022-08-07T15:52:45Z,2022-08-07T10:52:45Z,9.3,30.32,0.18,6.01,4.25,397.5,443.5,266,244,6,-0.25017618040873857,-0.04313725490196078,0,0,503
748,31.59935,-97.24987,waco,11.3,2022-07-23T15:58:32Z,2022-07-23T10:58:32Z,6.96,31.14,3.46,14.2,10.03,1184,1335,1020,1081,6,-0.1337579617834395,0.02903379343169919,0,0,521
748,31.83002,-99.03471,brownwood,11.8,2022-08-06T18:07:11Z,2022-08-06T13:07:11Z,8.81,29.68,-0.06,5.18,3.42,466,580,387,386,6,-0.1995863495346432,-0.00129366106080207,0,0,527
748,31.94653,-103.9314,redbluff,19.8,2022-08-08T15:54:31Z,2022-08-08T10:54:31Z,8.48,28.16,1.07,9.11,7.5,392.5,516,375,378.5,6,-0.15824915824915825,0.0046449900464499,0,0,546
749,31.57094,-99.71169,ivie,22.3,2022-08-07T15:52:46Z,2022-08-07T10:52:46Z,9.3,30.32,0.15,5.88,4.26,397.5,443.5,266,244,6,-0.25017618040873857,-0.04313725490196078,0,0,503
749,31.59939,-97.24983,waco,10.5,2022-07-23T15:58:33Z,2022-07-23T10:58:33Z,6.95,31.14,3.46,14.18,10.02,1184,1335,1020,1081,6,-0.1337579617834395,0.02903379343169919,0,0,521
749,31.83001,-99.03478,brownwood,11.8,2022-08-06T18:07:12Z,2022-08-06T13:07:12Z,8.81,29.68,-0.05,5.18,3.42,466,580,387,386,6,-0.1995863495346432,-0.00129366106080207,0,0,527
749,31.94653,-103.9315,redbluff,19.8,2022-08-08T15:54:32Z,2022-08-08T10:54:32Z,8.51,28.16,2.08,12.61,7.41,392.5,516,375,378.5,6,-0.15824915824915825,0.0046449900464499,0,0,546
750,31.57104,-99.71166,ivie,22.3,2022-08-07T15:52:47Z,2022-08-07T10:52:47Z,9.3,30.32,0.19,6.03,4.32,374.5,422.5,253,232.5,6,-0.2509252405625463,-0.042224510813594227,0,0,504
750,31.59942,-97.24979,waco,10,2022-07-23T15:58:34Z,2022-07-23T10:58:34Z,6.95,31.14,3.47,14.23,10.05,1184,1335,1020,1081,6,-0.1337579617834395,0.02903379343169919,0,0,521
750,31.82999,-99.03484,brownwood,11.8,2022-08-06T18:07:13Z,2022-08-06T13:07:13Z,8.81,29.68,-0.08,5.09,3.43,456,548,376,377,6,-0.18614718614718617,0.00132802124833997,0,0,522
750,31.94654,-103.9316,redbluff,19.9,2022-08-08T15:54:33Z,2022-08-08T10:54:33Z,8.5,28.17,0.33,6.52,7.25,392.5,516,375,378.5,6,-0.15824915824915825,0.0046449900464499,0,0,546
751,31.57114,-99.71162,ivie,22.3,2022-08-07T15:52:48Z,2022-08-07T10:52:48Z,9.3,30.32,0.38,6.69,4.29,372,441.5,265.5,256,6,-0.24893917963224893,-0.01821668264621285,0,0,510
751,31.59946,-97.24975,waco,9.6,2022-07-23T15:58:35Z,2022-07-23T10:58:35Z,6.95,31.14,3.47,14.23,10.04,1184,1335,1020,1081,6,-0.1337579617834395,0.02903379343169919,0,0,521
751,31.82998,-99.0349,brownwood,12.1,2022-08-06T18:07:14Z,2022-08-06T13:07:14Z,8.81,29.68,-0.08,5.1,3.4,456,548,376,377,6,-0.18614718614718617,0.00132802124833997,0,0,522
751,31.94655,-103.9317,redbluff,19.9,2022-08-08T15:54:34Z,2022-08-08T10:54:34Z,8.49,28.17,0.9,8.51,7.31,451,540,407.5,391,6,-0.13984168865435356,-0.02066374452097683,0,0,536
752,31.57124,-99.71159,ivie,22.3,2022-08-07T15:52:49Z,2022-08-07T10:52:49Z,9.31,30.32,0.45,6.95,4.3,372,441.5,265.5,256,6,-0.24893917963224893,-0.01821668264621285,0,0,510
752,31.59949,-97.24972,waco,9.3,2022-07-23T15:58:36Z,2022-07-23T10:58:36Z,6.96,31.14,3.49,14.29,10.02,1124,1299,1075,1213,6,-0.09435551811288964,0.06031468531468531,0,0,546
752,31.82997,-99.03497,brownwood,12.3,2022-08-06T18:07:15Z,2022-08-06T13:07:15Z,8.81,29.69,-0.09,5.06,3.39,465,570,376,380,6,-0.20507399577167015,0.00529100529100529,0,0,522
752,31.94656,-103.9318,redbluff,19.9,2022-08-08T15:54:35Z,2022-08-08T10:54:35Z,8.48,28.18,0.13,5.83,7.2,451,540,407.5,391,6,-0.13984168865435356,-0.02066374452097683,0,0,536
752,33.70695,-98.36719,arrowhead,27,2022-08-12T15:00:37Z,2022-08-12T10:00:37Z,11.87,29.01,2.56,14.29,29.99,522,496,380,339,6,-0.1324200913242009,-0.05702364394993046,0,0,492
753,31.57133,-99.71156,ivie,22.3,2022-08-07T15:52:50Z,2022-08-07T10:52:50Z,9.31,30.32,0.48,7.04,4.26,383.5,451,273.5,263.5,6,-0.24499654934437545,-0.0186219739292365,0,0,509
753,31.59952,-97.24968,waco,9.3,2022-07-23T15:58:37Z,2022-07-23T10:58:37Z,6.98,31.14,3.5,14.36,10.02,1124,1299,1075,1213,6,-0.09435551811288964,0.06031468531468531,0,0,546
753,31.82995,-99.03503,brownwood,12.3,2022-08-06T18:07:16Z,2022-08-06T13:07:16Z,8.81,29.69,-0.09,5.04,3.38,465,570,376,380,6,-0.20507399577167015,0.00529100529100529,0,0,522
753,31.94657,-103.9319,redbluff,19.9,2022-08-08T15:54:36Z,2022-08-08T10:54:36Z,8.47,28.18,0.54,7.25,7.16,451,540,407.5,391,6,-0.13984168865435356,-0.02066374452097683,0,0,536
753,33.70686,-98.36729,arrowhead,27,2022-08-12T15:00:38Z,2022-08-12T10:00:38Z,11.87,29.01,2.54,14.23,30.06,522,496,380,339,6,-0.1324200913242009,-0.05702364394993046,0,0,492
754,31.57143,-99.71152,ivie,22.4,2022-08-07T15:52:51Z,2022-08-07T10:52:51Z,9.31,30.32,0.48,7.04,4.25,383.5,451,273.5,263.5,6,-0.24499654934437545,-0.0186219739292365,0,0,509
754,31.59955,-97.24965,waco,9.2,2022-07-23T15:58:38Z,2022-07-23T10:58:38Z,6.98,31.14,3.55,14.53,10,1124,1299,1075,1213,6,-0.09435551811288964,0.06031468531468531,0,0,546
754,31.82994,-99.0351,brownwood,12.5,2022-08-06T18:07:17Z,2022-08-06T13:07:17Z,8.81,29.69,-0.1,5.01,3.37,465,570,376,380,6,-0.20507399577167015,0.00529100529100529,0,0,522
754,31.94658,-103.932,redbluff,19.9,2022-08-08T15:54:37Z,2022-08-08T10:54:37Z,8.45,28.19,-1.72,-0.63,7.27,407.5,522.5,384,379.5,6,-0.1527854384997242,-0.00589390962671905,0,0,544
754,33.70677,-98.36739,arrowhead,27.1,2022-08-12T15:00:39Z,2022-08-12T10:00:39Z,11.87,29.01,2.51,14.11,29.95,522,496,380,339,6,-0.1324200913242009,-0.05702364394993046,0,0,492
755,31.57153,-99.71149,ivie,22.4,2022-08-07T15:52:52Z,2022-08-07T10:52:52Z,9.31,30.32,0.49,7.09,4.25,383.5,451,273.5,263.5,6,-0.24499654934437545,-0.0186219739292365,0,0,509
755,31.59958,-97.24961,waco,9.2,2022-07-23T15:58:39Z,2022-07-23T10:58:39Z,6.99,31.14,3.56,14.58,10.01,1124,1299,1075,1213,6,-0.09435551811288964,0.06031468531468531,0,0,546
755,31.82992,-99.03516,brownwood,12.6,2022-08-06T18:07:18Z,2022-08-06T13:07:18Z,8.81,29.69,-0.12,4.96,3.37,465,570,376,380,6,-0.20507399577167015,0.00529100529100529,0,0,522
755,31.94659,-103.9321,redbluff,19.8,2022-08-08T15:54:38Z,2022-08-08T10:54:38Z,8.43,28.19,-1.23,1.1,7.16,407.5,522.5,384,379.5,6,-0.1527854384997242,-0.00589390962671905,0,0,544
756,31.57163,-99.71145,ivie,22.5,2022-08-07T15:52:53Z,2022-08-07T10:52:53Z,9.32,30.32,0.5,7.13,4.23,376.5,448,279,272.5,6,-0.2324621733149931,-0.01178603807796917,0,0,512
756,31.59961,-97.24957,waco,9.5,2022-07-23T15:58:40Z,2022-07-23T10:58:40Z,7,31.14,3.56,14.57,10,1020,1229,1082,1195,6,-0.06360882734746863,0.04962670180061485,0,0,560
756,31.8299,-99.03523,brownwood,12.8,2022-08-06T18:07:19Z,2022-08-06T13:07:19Z,8.81,29.69,-0.12,4.95,3.37,510,596,398,392,6,-0.19919517102615697,-0.00759493670886075,0,0,513
756,31.94661,-103.9322,redbluff,19.6,2022-08-08T15:54:39Z,2022-08-08T10:54:39Z,8.42,28.2,0.19,6.03,7.07,407.5,522.5,384,379.5,6,-0.1527854384997242,-0.00589390962671905,0,0,544
757,31.57173,-99.71142,ivie,22.3,2022-08-07T15:52:54Z,2022-08-07T10:52:54Z,9.33,30.32,0.51,7.16,4.22,376.5,448,279,272.5,6,-0.2324621733149931,-0.01178603807796917,0,0,512
757,31.59964,-97.24953,waco,9.5,2022-07-23T15:58:41Z,2022-07-23T10:58:41Z,7.01,31.14,3.55,14.54,9.99,1020,1229,1082,1195,6,-0.06360882734746863,0.04962670180061485,0,0,560
757,31.82989,-99.0353,brownwood,12.8,2022-08-06T18:07:20Z,2022-08-06T13:07:20Z,8.81,29.69,-0.12,4.93,3.34,510,596,398,392,6,-0.19919517102615697,-0.00759493670886075,0,0,513
757,31.94662,-103.9323,redbluff,19.6,2022-08-08T15:54:40Z,2022-08-08T10:54:40Z,8.4,28.2,0.33,6.51,7,359,495,328,336,6,-0.20291616038882135,0.01204819277108433,0,0,542
758,31.57183,-99.71138,ivie,22.3,2022-08-07T15:52:55Z,2022-08-07T10:52:55Z,9.32,30.32,0.5,7.12,4.2,379.5,450.5,277,265,6,-0.23848797250859108,-0.02214022140221402,0,0,511
758,31.59967,-97.2495,waco,9.5,2022-07-23T15:58:42Z,2022-07-23T10:58:42Z,7.01,31.14,3.53,14.47,9.95,1020,1229,1082,1195,6,-0.06360882734746863,0.04962670180061485,0,0,560
758,31.82987,-99.03537,brownwood,12.9,2022-08-06T18:07:21Z,2022-08-06T13:07:21Z,8.81,29.7,-0.13,4.92,3.34,510,596,398,392,6,-0.19919517102615697,-0.00759493670886075,0,0,513
758,31.94664,-103.9324,redbluff,19.6,2022-08-08T15:54:41Z,2022-08-08T10:54:41Z,8.39,28.21,0.84,8.3,6.81,359,495,328,336,6,-0.20291616038882135,0.01204819277108433,0,0,542
759,31.57193,-99.71135,ivie,22.3,2022-08-07T15:52:56Z,2022-08-07T10:52:56Z,9.33,30.32,0.51,7.13,4.17,380.5,444,274.5,257.5,6,-0.2359081419624217,-0.03195488721804511,0,0,509
759,31.5997,-97.24946,waco,9.7,2022-07-23T15:58:43Z,2022-07-23T10:58:43Z,7.02,31.14,3.53,14.46,9.9,1020,1229,1082,1195,6,-0.06360882734746863,0.04962670180061485,0,0,560
759,31.82985,-99.03544,brownwood,13.1,2022-08-06T18:07:22Z,2022-08-06T13:07:22Z,8.81,29.7,-0.15,4.85,3.33,510,596,398,392,6,-0.19919517102615697,-0.00759493670886075,0,0,513
759,31.94666,-103.9325,redbluff,19.8,2022-08-08T15:54:42Z,2022-08-08T10:54:42Z,8.37,28.21,0.55,7.3,6.71,313.5,450,302.5,306,6,-0.19601328903654489,0.0057518488085456,0,0,547
760,31.57203,-99.71132,ivie,22.5,2022-08-07T15:52:57Z,2022-08-07T10:52:57Z,9.32,30.32,0.51,7.15,4.16,380.5,444,274.5,257.5,6,-0.2359081419624217,-0.03195488721804511,0,0,509
760,31.59973,-97.24942,waco,9.7,2022-07-23T15:58:44Z,2022-07-23T10:58:44Z,7.02,31.14,3.52,14.42,9.86,1020,1229,1082,1195,6,-0.06360882734746863,0.04962670180061485,0,0,560
760,31.82984,-99.0355,brownwood,13.2,2022-08-06T18:07:23Z,2022-08-06T13:07:23Z,8.81,29.7,-0.17,4.78,3.33,491,601,400,398,6,-0.2007992007992008,-0.0025062656641604,0,0,523
760,31.94668,-103.9326,redbluff,19.8,2022-08-08T15:54:43Z,2022-08-08T10:54:43Z,8.36,28.22,0.54,7.25,6.63,313.5,450,302.5,306,6,-0.19601328903654489,0.0057518488085456,0,0,547
761,31.57213,-99.71129,ivie,22.2,2022-08-07T15:52:58Z,2022-08-07T10:52:58Z,9.33,30.32,0.5,7.11,4.16,369.5,438.5,262,241.5,6,-0.25196288365453245,-0.0407149950347567,0,0,510
761,31.59975,-97.24937,waco,9.7,2022-07-23T15:58:45Z,2022-07-23T10:58:45Z,7.02,31.14,3.49,14.31,9.8,1417,1574,1251,1318,6,-0.11433628318584071,0.02608018684312962,0,0,524
761,31.82982,-99.03558,brownwood,13.4,2022-08-06T18:07:24Z,2022-08-06T13:07:24Z,8.81,29.7,-0.15,4.84,3.36,491,601,400,398,6,-0.2007992007992008,-0.0025062656641604,0,0,523
761,31.94671,-103.9327,redbluff,19.9,2022-08-08T15:54:44Z,2022-08-08T10:54:44Z,8.35,28.22,0.56,7.33,6.65,357,479,330.5,318.5,6,-0.18344657195799877,-0.01848998459167951,0,0,543
761,33.70614,-98.36813,arrowhead,27.1,2022-08-12T15:00:46Z,2022-08-12T10:00:46Z,11.87,29,2.43,13.85,29.74,624,728,635,693,6,-0.06823184152604549,0.04367469879518072,0,0,556
762,31.57223,-99.71126,ivie,22.2,2022-08-07T15:52:59Z,2022-08-07T10:52:59Z,9.32,30.32,0.49,7.06,4.13,369.5,438.5,262,241.5,6,-0.25196288365453245,-0.0407149950347567,0,0,510
762,31.59978,-97.24934,waco,9.9,2022-07-23T15:58:46Z,2022-07-23T10:58:46Z,7.01,31.14,3.47,14.22,9.75,1417,1574,1251,1318,6,-0.11433628318584071,0.02608018684312962,0,0,524
762,31.8298,-99.03564,brownwood,13.4,2022-08-06T18:07:25Z,2022-08-06T13:07:25Z,8.81,29.7,-0.18,4.76,3.34,491,601,400,398,6,-0.2007992007992008,-0.0025062656641604,0,0,523
763,31.57233,-99.71124,ivie,22.4,2022-08-07T15:53:00Z,2022-08-07T10:53:00Z,9.32,30.32,0.49,7.07,4.15,369.5,438.5,262,241.5,6,-0.25196288365453245,-0.0407149950347567,0,0,510
763,31.59982,-97.2493,waco,10.2,2022-07-23T15:58:47Z,2022-07-23T10:58:47Z,7.01,31.14,3.45,14.13,9.73,1417,1574,1251,1318,6,-0.11433628318584071,0.02608018684312962,0,0,524
763,31.82978,-99.03571,brownwood,13.7,2022-08-06T18:07:26Z,2022-08-06T13:07:26Z,8.81,29.71,-0.19,4.71,3.33,491,601,400,398,6,-0.2007992007992008,-0.0025062656641604,0,0,523
764,31.57244,-99.71122,ivie,22.4,2022-08-07T15:53:01Z,2022-08-07T10:53:01Z,9.32,30.32,0.48,7.05,4.13,374.5,435.5,256,231.5,6,-0.25958062183658714,-0.05025641025641025,0,0,507
764,31.59985,-97.24925,waco,10.4,2022-07-23T15:58:48Z,2022-07-23T10:58:48Z,7,31.14,3.41,13.99,9.7,1458,1682,1415,1559,6,-0.08621246367452373,0.0484196368527236,0,0,549
764,31.82977,-99.03579,brownwood,13.7,2022-08-06T18:07:27Z,2022-08-06T13:07:27Z,8.82,29.71,-0.19,4.7,3.32,528,622,421,407,6,-0.19271332694151488,-0.01690821256038647,0,0,516
764,33.70588,-98.36845,arrowhead,27.1,2022-08-12T15:00:49Z,2022-08-12T10:00:49Z,11.88,29,2.45,13.92,29.69,701,758,560,480,6,-0.15022761760242792,-0.07692307692307693,0,0,507
765,31.57254,-99.7112,ivie,22.4,2022-08-07T15:53:02Z,2022-08-07T10:53:02Z,9.33,30.32,0.49,7.08,4.08,374.5,435.5,256,231.5,6,-0.25958062183658714,-0.05025641025641025,0,0,507
765,31.59988,-97.24921,waco,10.5,2022-07-23T15:58:49Z,2022-07-23T10:58:49Z,6.99,31.14,3.38,13.86,9.65,1458,1682,1415,1559,6,-0.08621246367452373,0.0484196368527236,0,0,549
765,31.82975,-99.03586,brownwood,13.9,2022-08-06T18:07:28Z,2022-08-06T13:07:28Z,8.81,29.71,-0.19,4.72,3.32,528,622,421,407,6,-0.19271332694151488,-0.01690821256038647,0,0,516
765,33.7058,-98.36857,arrowhead,27.1,2022-08-12T15:00:50Z,2022-08-12T10:00:50Z,11.86,29.01,2.49,14.06,29.79,513,530,379,390,6,-0.16611661166116612,0.01430429128738621,0,0,499
766,31.57264,-99.71118,ivie,22.4,2022-08-07T15:53:03Z,2022-08-07T10:53:03Z,9.32,30.32,0.48,7.04,4.07,368.5,439.5,250,236.5,6,-0.27483683828861494,-0.02774922918807811,0,0,508
766,31.59991,-97.24917,waco,10.7,2022-07-23T15:58:50Z,2022-07-23T10:58:50Z,7,31.14,3.37,13.83,9.64,1458,1682,1415,1559,6,-0.08621246367452373,0.0484196368527236,0,0,549
766,31.82973,-99.03593,brownwood,14,2022-08-06T18:07:29Z,2022-08-06T13:07:29Z,8.81,29.71,-0.17,4.78,3.35,519,629,430,421,6,-0.18791312559017945,-0.01057579318448883,0,0,524
766,33.70572,-98.36868,arrowhead,27.1,2022-08-12T15:00:51Z,2022-08-12T10:00:51Z,11.86,29.01,2.53,14.2,29.81,513,530,379,390,6,-0.16611661166116612,0.01430429128738621,0,0,499
767,31.57275,-99.71116,ivie,22.4,2022-08-07T15:53:04Z,2022-08-07T10:53:04Z,9.32,30.32,0.45,6.93,4.08,368.5,439.5,250,236.5,6,-0.27483683828861494,-0.02774922918807811,0,0,508
767,31.59994,-97.24912,waco,10.9,2022-07-23T15:58:51Z,2022-07-23T10:58:51Z,6.99,31.14,3.33,13.68,9.58,1458,1682,1415,1559,6,-0.08621246367452373,0.0484196368527236,0,0,549
767,31.82972,-99.03601,brownwood,14.2,2022-08-06T18:07:30Z,2022-08-06T13:07:30Z,8.81,29.72,-0.2,4.69,3.4,519,629,430,421,6,-0.18791312559017945,-0.01057579318448883,0,0,524
768,31.57285,-99.71114,ivie,22.4,2022-08-07T15:53:05Z,2022-08-07T10:53:05Z,9.32,30.32,0.43,6.88,4.12,368.5,439.5,250,236.5,6,-0.27483683828861494,-0.02774922918807811,0,0,508
768,31.59997,-97.24908,waco,10.9,2022-07-23T15:58:52Z,2022-07-23T10:58:52Z,7,31.14,3.33,13.69,9.56,1458,1682,1415,1559,6,-0.08621246367452373,0.0484196368527236,0,0,549
768,31.8297,-99.03609,brownwood,14.2,2022-08-06T18:07:31Z,2022-08-06T13:07:31Z,8.82,29.72,-0.2,4.67,3.43,527,657,433,421,6,-0.20550458715596331,-0.01405152224824356,0,0,526
769,31.57296,-99.71113,ivie,22.4,2022-08-07T15:53:06Z,2022-08-07T10:53:06Z,9.31,30.32,0.41,6.8,4.15,384.5,444.5,267,250.5,6,-0.2494729444834856,-0.03188405797101449,0,0,507
769,31.82968,-99.03616,brownwood,14.3,2022-08-06T18:07:32Z,2022-08-06T13:07:32Z,8.81,29.72,-0.18,4.74,3.46,527,657,433,421,6,-0.20550458715596331,-0.01405152224824356,0,0,526
770,31.57306,-99.71111,ivie,22.3,2022-08-07T15:53:07Z,2022-08-07T10:53:07Z,9.31,30.32,0.4,6.76,4.16,384.5,444.5,267,250.5,6,-0.2494729444834856,-0.03188405797101449,0,0,507
770,31.82967,-99.03624,brownwood,14.3,2022-08-06T18:07:33Z,2022-08-06T13:07:33Z,8.81,29.72,-0.17,4.78,3.47,527,657,433,421,6,-0.20550458715596331,-0.01405152224824356,0,0,526
771,31.57316,-99.71111,ivie,22.3,2022-08-07T15:53:08Z,2022-08-07T10:53:08Z,9.31,30.32,0.38,6.7,4.18,384.5,444.5,267,250.5,6,-0.2494729444834856,-0.03188405797101449,0,0,507
771,31.82965,-99.03632,brownwood,14.6,2022-08-06T18:07:34Z,2022-08-06T13:07:34Z,8.8,29.73,-0.15,4.83,3.5,516,639,425,426,6,-0.20112781954887216,0.00117508813160987,0,0,525
772,31.57327,-99.71109,ivie,22.3,2022-08-07T15:53:09Z,2022-08-07T10:53:09Z,9.3,30.32,0.37,6.66,4.2,375.5,432.5,262,234.5,6,-0.24550035997120231,-0.0553877139979859,0,0,507
772,31.82964,-99.03639,brownwood,14.6,2022-08-06T18:07:35Z,2022-08-06T13:07:35Z,8.8,29.73,-0.16,4.82,3.53,516,639,425,426,6,-0.20112781954887216,0.00117508813160987,0,0,525
772,33.65052,-96.13627,bonham,11.4,2022-07-15T17:12:56Z,2022-07-15T12:12:56Z,15.28,32.51,3.51,14.82,5.25,1663,1933,1943.5,2251,5,0.00270862891783825,0.07331028728096317,0,0,572
773,31.57337,-99.71107,ivie,22.3,2022-08-07T15:53:10Z,2022-08-07T10:53:10Z,9.31,30.32,0.36,6.62,4.18,375.5,432.5,262,234.5,6,-0.24550035997120231,-0.0553877139979859,0,0,507
773,31.82962,-99.03648,brownwood,14.6,2022-08-06T18:07:36Z,2022-08-06T13:07:36Z,8.8,29.73,-0.14,4.88,3.54,516,639,425,426,6,-0.20112781954887216,0.00117508813160987,0,0,525
773,33.65057,-96.13628,bonham,11.5,2022-07-15T17:12:57Z,2022-07-15T12:12:57Z,15.28,32.51,3.53,14.93,5.23,1663,1933,1943.5,2251,5,0.00270862891783825,0.07331028728096317,0,0,572
774,31.57347,-99.71106,ivie,22.3,2022-08-07T15:53:11Z,2022-08-07T10:53:11Z,9.3,30.32,0.18,6.01,4.19,358.5,435.5,244,240.5,6,-0.28182487122884475,-0.00722394220846233,0,0,510
774,31.82961,-99.03655,brownwood,14.7,2022-08-06T18:07:37Z,2022-08-06T13:07:37Z,8.8,29.74,-0.14,4.89,3.56,516,639,425,426,6,-0.20112781954887216,0.00117508813160987,0,0,525
774,31.94708,-103.9341,redbluff,20,2022-08-08T15:54:57Z,2022-08-08T10:54:57Z,8.45,28.27,0.85,8.34,6,368,488.5,328,361,6,-0.19657072872014697,0.0478955007256894,0,0,539
774,33.65062,-96.1363,bonham,11.6,2022-07-15T17:12:58Z,2022-07-15T12:12:58Z,15.28,32.51,3.53,14.93,5.21,1663,1933,1943.5,2251,5,0.00270862891783825,0.07331028728096317,0,0,572
775,31.57368,-99.71101,ivie,22.5,2022-08-07T15:53:13Z,2022-08-07T10:53:13Z,9.3,30.32,0.36,6.63,4.19,358.5,435.5,244,240.5,6,-0.28182487122884475,-0.00722394220846233,0,0,510
775,31.8296,-99.03663,brownwood,14.9,2022-08-06T18:07:38Z,2022-08-06T13:07:38Z,8.79,29.74,-0.13,4.93,3.58,518,622,414,419,6,-0.20077220077220076,0.00600240096038415,0,0,518
775,31.94711,-103.9342,redbluff,20,2022-08-08T15:54:58Z,2022-08-08T10:54:58Z,8.46,28.27,0.88,8.46,5.98,368,488.5,328,361,6,-0.19657072872014697,0.0478955007256894,0,0,539
775,33.65068,-96.13631,bonham,11.6,2022-07-15T17:12:59Z,2022-07-15T12:12:59Z,15.29,32.51,3.51,14.81,5.21,1663,1933,1943.5,2251,5,0.00270862891783825,0.07331028728096317,0,0,572
776,31.57378,-99.71098,ivie,22.5,2022-08-07T15:53:14Z,2022-08-07T10:53:14Z,9.3,30.32,0,5.36,4.18,391,437.5,273,252.5,6,-0.2315270935960591,-0.0390104662226451,0,0,504
776,31.82958,-99.03671,brownwood,14.9,2022-08-06T18:07:39Z,2022-08-06T13:07:39Z,8.79,29.75,-0.12,4.94,3.58,518,622,414,419,6,-0.20077220077220076,0.00600240096038415,0,0,518
776,31.94712,-103.9343,redbluff,19.8,2022-08-08T15:54:59Z,2022-08-08T10:54:59Z,8.46,28.28,0.93,8.62,5.96,368,488.5,328,361,6,-0.19657072872014697,0.0478955007256894,0,0,539
776,33.65073,-96.13633,bonham,11.6,2022-07-15T17:13:00Z,2022-07-15T12:13:00Z,15.29,32.51,3.5,14.8,5.2,1710.5,1625.5,1385,1544,6,-0.07988706194984221,0.05428473881870946,0,0,490
